BioID$,BioID,Louvain,ClusterID,CorePeri_1mode,Degree_2mode,2-Local_2mode,Eigenvector_2mode,Closeness_2mode,Betweenness_2mode,Degree_1M,2local_1M,BetaCent_1M,2Step_1M,ARD_1M,Closeness_1M,Eigenvector_1M,Between_1M,2StepBet_1M,Frag_1M,DwFrag_1M,kCoreness_1M,BirthYear,DeathYear,Lifespan,LatitudeCity,LongitudeCity,Academic Total,GenderN,Anhui,Fujian,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Liaoning,Shaanxi,Shandong,Sichuan,Zhejiang,Communist Youth Org,Marxist Study Soc,May 4th Movement,Mutual Aid Work Study Soc,New Citizens Study Soc,Sanminzhuyi Corps,Self Awakening Soc,Socialist Youth League,Work Study Movement,Young China Study Assoc,Acad of Science,Acad of Social Sciences,Anarchist Party,CCP,Chin Social Dem Party,Chin Youth Party ,Democratic League,Democratic Parties,EGMD Communist,EGMD,ECCO,GMD Leftist ,GMD Rightist,GMD,Huangpu Mil Acad Aff,Revolutionary Alliance,Russian Returned Leaders,World of Work Study Soc,Third Party,Young Catholic Aid,Artist,Artist Painter,Attorney,Commerce,Diplomat Pos,Editor,Educator,Engineer,Film Director,Financial,Geologist,Govt Official,Govt Official Central,Govt Official Prov,Judiciary,Medicine,Military Leader,Political Leader,Revolutionary,Scientist,Translator,Veternarian,Ambassador,Central Committee,CPPCC,Diplomat,Editor,Educational Pos Campus,Educational Pos Govt,Executive Committee,Foreign Minister,Govt Agency Head,Govt Pos Central,Govt Pos Municipal,Govt Pos Prov,Govt Pos ,Legislative Rep,Military Marshal,Military Official,NPC,Negotiator,Party Pos,Party Pos Branch,Party Pos Municipal,Party Pos Prov,Party Secretary,Politburo,Prof Org Pos,Trade Union Pos,Baoding Ag School,Beijing China Univ,Beijing High School,Beijing Medical Univ,Beijing National Ag School,Beijing Norm Univ,Beijing Univ,Cambridge Univ,Central Univ,Changsha Mingde School,Charleroi Univ,Congde School,Curie Instit France,Daming N2 Primary School,Daming Mid School,Ecole ag de Fuzhou,Ecole des Beaux Arts de Lyons,Ecole Norme Superieur Canton,Far East Univ Red Army Moscow,First Young Girls Norm School Zhili,Fudan Gongxue,Fudan Univ,Guangdong Univ,Harvard Univ,Henan Zhongshan Univ,Higher Norm School of Canton,Hongwen Acad Japan,Huangpu Mil Acad edu,Hunan 1st Norm Mid School,Industrial School of Sichuan,Jiangsu 5th Norm School,Jiangxi Prov Industrial School,Jinzhong Technical School,Jiong Hai High School,KUTV,Ecole de chimie Lyon,Lyons Univ,Montargis College,Montpellier Univ,International Lenin School,Nanjing Higher Norm School,Natl Central Univ,Natl School of Ag Montpellier,Natl Southeast Univ,Norm School Canton,Qinghua Univ,Shanghai Higher Norm School,Shanghai Univ,Sichuan High School,Sichuan Norm School,Sichuan Univ,Sichuan Young Girls Norm School,Sino French Instit at Lyon Univ,Sorbonne,Strasbourg Univ,Tokyo Imperial Univ,Tokyo N1 High School,Tongji Univ,Tongji Univ Mid School,Univ of Berlin,Univ of Chicago,Univ of Dijon,Univ of Guangdong,Univ of Paris,Univ of Paris Law School,Victor Duruy High School,Voltaire Coll Sino French Univ,Waseda Univ,Young Girls Mid School Tonnere,Young Girls Norm School Beijing,Yueyang Mid School,Zhendan Univ,Zhounan Girls Mid School,Ziqiang Xuetang,1911 Revolution,Anti Japanese Boycotts,Anti Rightist Campaign_1957,Autumn Harvest Uprising_1927,CCP Wuhan split_1927,Civil War_1946_49,Cultural Revolution,Cultural Revolution Purged ,Debates on Chin_West Culture,Five Encirclement Campaigns,Foreign Policy Conf Delegation,Korean War,Labor Movement,Long March,Nanchang Uprising_1927,Northern Expedition,Propaganda Work,Red Base Activities,Sino Japanese War_1937_45,Sino Soviet Relations,United Front 1924_27,United Front 1937_45,Wang Jingwei Regime,Yanan Base Activities
Xu Dahong,Xu Dahong,3,5,0,0.029,0.001,0.06,0.521,0.001,328,135157,64908.695,199,175.5,246,-0.402,17.139,17.139,0.01,0.01,118,1902,.,.,.,.,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xu Deheng,Xu Deheng,1,10,1,0.083,0.007,0.079,0.564,0.008,397,172659,86246.156,199,177.5,242,0.509,14.829,14.829,0.01,0.01,113,1890,1990,100,29.705077,116.001930,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Xu Shuping,Xu Shuping,2,12,1,0.049,0.002,0.093,0.596,0.013,512,208871,101030.805,199,196,205,0.144,62.442,62.357,0.01,0.011,118,1899,1984,85,23.462613,116.678203,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Xu Teli,Xu Teli,1,10,1,0.107,0.012,0.104,0.566,0.021,511,223517,112808.938,199,176.5,244,0.826,15.07,15.07,0.01,0.01,113,1877,1968,91,28.228209,112.938814,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
Yan Jici,Yan Jici,1,9,1,0.083,0.007,0.087,0.579,0.014,443,189859,95096.945,199,183.5,230,0.7,20.056,20.056,0.01,0.01,118,1901,1996,95,29.289648,120.241565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yan Jijin,Yan Jijin,3,4,1,0.059,0.003,0.122,0.586,0.005,632,271268,133162.094,199,190,217,-0.243,33.556,33.556,0.01,0.011,118,1900,1966,66,21.979933,108.654146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yang Chao,Yang Chao,3,6,1,0.034,0.001,0.093,0.579,0.001,500,210733,101511.57,199,189,219,-0.251,25.634,25.634,0.01,0.011,118,1899,.,.,28.228209,112.938814,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yang Gengtao,Yang Gengtao,3,6,1,0.029,0.001,0.079,0.577,0.001,424,178247,85699.047,199,188.5,220,-0.138,24.834,24.834,0.01,0.011,118,1899,.,.,28.228209,112.938814,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yang Jie,Yang Jie,3,5,1,0.044,0.002,0.091,0.58,0.005,484,205043,99304,199,188.5,220,-0.267,23.713,23.713,0.01,0.011,118,1903,.,.,30.733824,116.829475,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yang Kairong,Yang Kairong,2,12,0,0.024,0.001,0.061,0.593,0.003,362,141117,66470.742,199,196,205,0.162,59.638,59.553,0.01,0.011,118,1900,1930,30,26.676233,109.200534,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yang Kun,Yang Kun,3,3,1,0.107,0.012,0.11,0.584,0.033,556,237725,119604.711,199,186,225,-0.13,23.997,23.997,0.01,0.011,118,1901,1998,97,36.285616,115.147814,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Yang Qian,Yang Qian,3,4,1,0.039,0.002,0.092,0.558,0.001,493,206915,99917.922,199,186,225,-0.481,27.162,27.162,0.01,0.011,118,1901,.,.,23.129110,113.264385,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yang Runyu,Yang Runyu,3,6,1,0.049,0.002,0.092,0.584,0.005,492,205686,99965.719,199,189.5,218,-0.148,28.444,28.444,0.01,0.011,118,1896,.,.,28.228209,112.938814,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yang Yixiang,Yang Yixiang,2,12,0,0.02,0,0.052,0.559,0.001,316,121012,56804.543,199,190.5,216,-0.092,50.74,50.678,0.01,0.011,118,1898,1999,101,23.549701,116.372708,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yang Zhongfang,Yang Zhongfang,2,12,0,0.01,0,0.007,0.404,0,74,18722,7790.228,199,135,327,0.105,2.402,2.397,0.01,0.008,69,.,.,.,.,.,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yang Zifu,Yang Zifu,2,11,0,0.024,0.001,0.035,0.499,0.001,213,82430,38534.754,199,172,253,-0.004,31.375,31.342,0.01,0.01,110,.,.,.,.,.,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yao Baozhi,Yao Baozhi,3,5,0,0.015,0,0.04,0.499,0,214,91235,43903.824,199,164,269,-0.306,1.401,1.401,0.01,0.009,118,1901,.,.,.,.,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ye Yunli,Ye Yunli,3,5,1,0.044,0.002,0.102,0.576,0.002,536,227793,110920.195,199,186,225,-0.069,22.211,22.211,0.01,0.011,118,1904,1984,80,32.060255,118.796877,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yin Zanxun,Yin Zanxun,1,9,1,0.063,0.004,0.078,0.56,0.009,388,170998,85117.352,199,178,241,0.32,13.611,13.611,0.01,0.01,118,1902,1984,82,37.063148,115.030075,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuan Jianqin,Yuan Jianqin,1,1,0,0.034,0.001,0.037,0.52,0.006,200,83341,40451.492,199,166.5,264,-0.026,6.1,6.1,0.01,0.009,118,1902,.,.,.,.,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuan Zhenying,Yuan Zhenying,3,2,1,0.049,0.002,0.102,0.572,0.003,527,226712,111153.695,199,184.5,228,-0.245,25.256,25.256,0.01,0.011,118,1894,1979,85,23.020673,113.751799,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yuan Zhuoying,Yuan Zhuoying,3,4,1,0.044,0.002,0.091,0.552,0.006,481,204103,99107.438,199,183,231,-0.599,20.82,20.82,0.01,0.01,118,1898,.,.,23.020673,113.751799,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zeng Boliang,Zeng Boliang,3,5,1,0.034,0.001,0.074,0.568,0.002,399,167511,80740.984,199,185.5,226,-0.234,26.549,26.509,0.01,0.011,118,1895,.,.,26.074478,119.296482,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zeng Yi,Zeng Yi,3,5,0,0.039,0.002,0.071,0.528,0.006,380,160559,77706.32,199,175.5,246,-0.479,14.995,14.995,0.01,0.01,118,1900,.,.,.,.,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
